# step Etot Epot T p 
4346 -8955.2694 -8955.2694 0.0 466.6943 
4347 -8955.2757 -8955.2757 0.0 466.6565 
4348 -8955.2758 -8955.2758 0.0 466.6529 
4349 -8955.1371 -8955.1371 0.0 466.4733 
4350 -8955.7039 -8955.7039 0.0 466.578 
4351 -8955.6983 -8955.6983 0.0 466.5685 
4352 -8955.7039 -8955.7039 0.0 466.5771 
4353 -8955.7039 -8955.7039 0.0 466.5778 
4354 -8955.3969 -8955.3969 0.0 467.784 
4355 -8956.1039 -8956.1039 0.0 467.1065 
4356 -8956.0968 -8956.0968 0.0 467.1757 
4357 -8956.1039 -8956.1039 0.0 467.1134 
4358 -8956.1039 -8956.1039 0.0 467.1075 
4359 -8956.104 -8956.104 0.0 467.1065 
4360 -8955.6783 -8955.6783 0.0 467.3292 
4361 -8956.5026 -8956.5026 0.0 467.21 
4362 -8956.4941 -8956.4941 0.0 467.2236 
4363 -8956.5024 -8956.5024 0.0 467.2114 
4364 -8956.5026 -8956.5026 0.0 467.2101 
4365 -8955.6958 -8955.6958 0.0 466.5089 
4366 -8956.8684 -8956.8684 0.0 466.9743 
4367 -8956.857 -8956.857 0.0 466.9302 
4368 -8956.8683 -8956.8683 0.0 466.9699 
4369 -8956.8684 -8956.8684 0.0 466.9738 
4370 -8955.98 -8955.98 0.0 465.3968 
4371 -8957.2597 -8957.2597 0.0 466.4276 
4372 -8957.2473 -8957.2473 0.0 466.3268 
4373 -8957.2596 -8957.2596 0.0 466.4175 
4374 -8957.2597 -8957.2597 0.0 466.4266 
4375 -8956.1905 -8956.1905 0.0 466.5123 
4376 -8957.6716 -8957.6716 0.0 466.471 
4377 -8957.6576 -8957.6576 0.0 466.4775 
4378 -8957.6716 -8957.6716 0.0 466.4717 
4379 -8957.6717 -8957.6717 0.0 466.4711 
4380 -8956.4413 -8956.4413 0.0 466.2323 
4381 -8958.0421 -8958.0421 0.0 466.4111 
4382 -8958.026 -8958.026 0.0 466.3967 
4383 -8958.0421 -8958.0421 0.0 466.4096 
4384 -8958.0422 -8958.0422 0.0 466.4108 
4385 -8958.0422 -8958.0422 0.0 466.4108 
4386 -8958.0422 -8958.0422 0.0 466.4108 
4387 -8957.1575 -8957.1575 0.0 467.1776 
4388 -8958.4351 -8958.4351 0.0 466.7 
4389 -8958.4234 -8958.4234 0.0 466.7499 
4390 -8958.4352 -8958.4352 0.0 466.7049 
4391 -8958.4352 -8958.4352 0.0 466.7032 
4392 -8958.435 -8958.435 0.0 466.7028 
4393 -8958.4352 -8958.4352 0.0 466.7032 
4394 -8957.8914 -8957.8914 0.0 465.8581 
4395 -8958.8623 -8958.8623 0.0 466.3797 
4396 -8958.8527 -8958.8527 0.0 466.3295 
4397 -8958.8622 -8958.8622 0.0 466.3747 
4398 -8958.8623 -8958.8623 0.0 466.3791 
4399 -8958.8623 -8958.8623 0.0 466.3798 
4400 -8958.2535 -8958.2535 0.0 465.7912 
4401 -8959.2775 -8959.2775 0.0 466.1665 
4402 -8959.2679 -8959.2679 0.0 466.131 
4403 -8959.2775 -8959.2775 0.0 466.1629 
4404 -8959.2776 -8959.2776 0.0 466.1644 
4405 -8959.2776 -8959.2776 0.0 466.1647 
4406 -8959.2776 -8959.2776 0.0 466.1644 
4407 -8958.6699 -8958.6699 0.0 464.9392 
4408 -8959.6842 -8959.6842 0.0 465.707 
4409 -8959.6749 -8959.6749 0.0 465.6324 
4410 -8959.6841 -8959.6841 0.0 465.6996 
4411 -8959.6842 -8959.6842 0.0 465.7051 
4412 -8958.8659 -8958.8659 0.0 466.6772 
4413 -8960.0654 -8960.0654 0.0 466.0752 
4414 -8960.0534 -8960.0534 0.0 466.1388 
4415 -8960.0653 -8960.0653 0.0 466.0816 
4416 -8960.0655 -8960.0655 0.0 466.0762 
4417 -8960.0654 -8960.0654 0.0 466.0767 
4418 -8960.0655 -8960.0655 0.0 466.0762 
4419 -8959.6095 -8959.6095 0.0 465.065 
4420 -8960.5051 -8960.5051 0.0 465.6793 
4421 -8960.497 -8960.497 0.0 465.6201 
4422 -8960.5051 -8960.5051 0.0 465.6734 
4423 -8960.505 -8960.505 0.0 465.676 
4424 -8960.5051 -8960.5051 0.0 465.6734 
4425 -8960.1005 -8960.1005 0.0 465.8104 
4426 -8960.9576 -8960.9576 0.0 465.7531 
4427 -8960.9498 -8960.9498 0.0 465.7613 
4428 -8960.9576 -8960.9576 0.0 465.754 
4429 -8960.9576 -8960.9576 0.0 465.7533 
4430 -8959.9128 -8959.9128 0.0 464.368 
4431 -8961.3252 -8961.3252 0.0 465.3135 
4432 -8961.3121 -8961.3121 0.0 465.2236 
4433 -8961.3249 -8961.3249 0.0 465.3047 
4434 -8961.325 -8961.325 0.0 465.3127 
4435 -8961.3252 -8961.3252 0.0 465.3135 
4436 -8960.262 -8960.262 0.0 465.4532 
4437 -8961.6938 -8961.6938 0.0 465.3885 
4438 -8961.68 -8961.68 0.0 465.4 
4439 -8961.6937 -8961.6937 0.0 465.3897 
4440 -8961.6938 -8961.6938 0.0 465.3887 
4441 -8961.6938 -8961.6938 0.0 465.3887 
4442 -8961.6938 -8961.6938 0.0 465.3887 
4443 -8960.6368 -8960.6368 0.0 464.7083 
4444 -8962.0626 -8962.0626 0.0 465.1877 
4445 -8962.0494 -8962.0494 0.0 465.1446 
4446 -8962.0625 -8962.0625 0.0 465.1835 
4447 -8962.0626 -8962.0626 0.0 465.1866 
4448 -8961.1507 -8961.1507 0.0 466.512 
4449 -8962.4364 -8962.4364 0.0 465.6782 
4450 -8962.4242 -8962.4242 0.0 465.7662 
4451 -8962.4361 -8962.4361 0.0 465.6872 
4452 -8962.4364 -8962.4364 0.0 465.6791 
4453 -8962.4364 -8962.4364 0.0 465.6782 
4454 -8961.2641 -8961.2641 0.0 465.2567 
4455 -8962.7737 -8962.7737 0.0 465.5717 
4456 -8962.7587 -8962.7587 0.0 465.5459 
4457 -8962.7733 -8962.7733 0.0 465.5692 
4458 -8962.7736 -8962.7736 0.0 465.5714 
4459 -8962.7736 -8962.7736 0.0 465.5717 
4460 -8961.4821 -8961.4821 0.0 466.4307 
4461 -8963.0881 -8963.0881 0.0 465.8651 
4462 -8963.0723 -8963.0723 0.0 465.9277 
4463 -8963.0879 -8963.0879 0.0 465.8714 
4464 -8963.0881 -8963.0881 0.0 465.8659 
4465 -8962.0664 -8962.0664 0.0 464.4775 
4466 -8963.4227 -8963.4227 0.0 465.4316 
4467 -8963.41 -8963.41 0.0 465.3407 
4468 -8963.4224 -8963.4224 0.0 465.4227 
4469 -8963.4227 -8963.4227 0.0 465.4307 
4470 -8963.4227 -8963.4227 0.0 465.4299 
4471 -8962.2281 -8962.2281 0.0 466.1938 
4472 -8963.7306 -8963.7306 0.0 465.6936 
4473 -8963.7163 -8963.7163 0.0 465.7485 
4474 -8963.7307 -8963.7307 0.0 465.6991 
4475 -8963.7306 -8963.7306 0.0 465.6968 
4476 -8963.7307 -8963.7307 0.0 465.6991 
4477 -8962.3194 -8962.3194 0.0 465.0729 
4478 -8964.0054 -8964.0054 0.0 465.5438 
4479 -8963.989 -8963.989 0.0 465.5021 
4480 -8964.0055 -8964.0055 0.0 465.5396 
4481 -8964.0054 -8964.0054 0.0 465.5413 
4482 -8964.0055 -8964.0055 0.0 465.5396 
4483 -8962.8736 -8962.8736 0.0 466.1121 
4484 -8964.2979 -8964.2979 0.0 465.7419 
4485 -8964.2834 -8964.2834 0.0 465.7837 
4486 -8964.2977 -8964.2977 0.0 465.7461 
4487 -8964.2979 -8964.2979 0.0 465.7423 
4488 -8963.1433 -8963.1433 0.0 464.6289 
4489 -8964.5918 -8964.5918 0.0 465.42 
4490 -8964.5785 -8964.5785 0.0 465.345 
4491 -8964.5918 -8964.5918 0.0 465.4126 
4492 -8963.6497 -8963.6497 0.0 464.2663 
4493 -8964.8953 -8964.8953 0.0 465.0542 
4494 -8963.6663 -8963.6663 0.0 465.0075 
4495 -8965.1749 -8965.1749 0.0 465.0605 
4496 -8965.1603 -8965.1603 0.0 465.0593 
4497 -8965.1745 -8965.1745 0.0 465.0606 
4498 -8965.1747 -8965.1747 0.0 465.0606 
4499 -8965.1748 -8965.1748 0.0 465.0605 
4500 -8965.1749 -8965.1749 0.0 465.0605 
4501 -8963.7924 -8963.7924 0.0 465.0239 
4502 -8965.435 -8965.435 0.0 465.0693 
4503 -8965.4196 -8965.4196 0.0 465.0686 
4504 -8965.4348 -8965.4348 0.0 465.0693 
4505 -8965.4349 -8965.4349 0.0 465.0693 
4506 -8965.435 -8965.435 0.0 465.0693 
4507 -8965.435 -8965.435 0.0 465.0693 
4508 -8964.2166 -8964.2166 0.0 466.6541 
4509 -8965.7031 -8965.7031 0.0 465.5576 
4510 -8964.5084 -8964.5084 0.0 464.9018 
4511 -8965.9661 -8965.9661 0.0 465.3754 
4512 -8964.6901 -8964.6901 0.0 465.2086 
4513 -8966.2196 -8966.2196 0.0 465.3405 
4514 -8964.8743 -8964.8743 0.0 463.3868 
4515 -8966.4608 -8966.4608 0.0 464.8074 
4516 -8966.4449 -8966.4449 0.0 464.6688 
4517 -8966.4605 -8966.4605 0.0 464.7937 
4518 -8966.4606 -8966.4606 0.0 464.8062 
4519 -8966.4608 -8966.4608 0.0 464.8073 
4520 -8966.4608 -8966.4608 0.0 464.8074 
4521 -8965.2423 -8965.2423 0.0 464.8076 
4522 -8966.7057 -8966.7057 0.0 464.8229 
4523 -8966.6917 -8966.6917 0.0 464.8244 
4524 -8966.7057 -8966.7057 0.0 464.8231 
4525 -8966.7057 -8966.7057 0.0 464.8229 
4526 -8966.7058 -8966.7058 0.0 464.8229 
4527 -8965.5002 -8965.5002 0.0 465.0254 
4528 -8966.9475 -8966.9475 0.0 464.8992 
4529 -8966.9328 -8966.9328 0.0 464.9158 
4530 -8966.9476 -8966.9476 0.0 464.9008 
4531 -8966.9477 -8966.9477 0.0 464.9002 
4532 -8966.9477 -8966.9477 0.0 464.9001 
4533 -8966.9477 -8966.9477 0.0 464.9002 
4534 -8965.902 -8965.902 0.0 465.4347 
4535 -8967.1941 -8967.1941 0.0 465.0823 
4536 -8967.1818 -8967.1818 0.0 465.1211 
4537 -8967.194 -8967.194 0.0 465.0862 
4538 -8967.1941 -8967.1941 0.0 465.0827 
4539 -8966.1597 -8966.1597 0.0 464.6793 
4540 -8967.447 -8967.447 0.0 464.9791 
4541 -8967.434 -8967.434 0.0 464.9534 
4542 -8967.4466 -8967.4466 0.0 464.9767 
4543 -8967.4469 -8967.4469 0.0 464.9789 
4544 -8966.6057 -8966.6057 0.0 465.6302 
4545 -8967.7162 -8967.7162 0.0 465.2143 
4546 -8966.8713 -8966.8713 0.0 464.3545 
4547 -8967.9868 -8967.9868 0.0 464.9534 
4548 -8966.8991 -8966.8991 0.0 464.152 
4549 -8968.2361 -8968.2361 0.0 464.7359 
4550 -8967.3136 -8967.3136 0.0 464.5888 
4551 -8968.5011 -8968.5011 0.0 464.7127 
4552 -8968.4893 -8968.4893 0.0 464.7049 
4553 -8968.5011 -8968.5011 0.0 464.7119 
4554 -8968.5011 -8968.5011 0.0 464.7124 
4555 -8968.5011 -8968.5011 0.0 464.7126 
4556 -8968.5011 -8968.5011 0.0 464.7127 
4557 -8967.4582 -8967.4582 0.0 465.7366 
4558 -8968.7568 -8968.7568 0.0 465.052 
4559 -8967.5699 -8967.5699 0.0 463.9442 
4560 -8969.0013 -8969.0013 0.0 464.7546 
4561 -8968.9876 -8968.9876 0.0 464.6791 
4562 -8969.0012 -8969.0012 0.0 464.7472 
4563 -8969.0012 -8969.0012 0.0 464.7537 
4564 -8969.0013 -8969.0013 0.0 464.7546 
4565 -8967.7806 -8967.7806 0.0 466.0143 
4566 -8969.2501 -8969.2501 0.0 465.1474 
4567 -8968.1629 -8968.1629 0.0 465.1226 
4568 -8969.5176 -8969.5176 0.0 465.1627 
4569 -8969.5047 -8969.5047 0.0 465.1633 
4570 -8969.5177 -8969.5177 0.0 465.1628 
4571 -8969.5176 -8969.5176 0.0 465.1628 
4572 -8969.5177 -8969.5177 0.0 465.1628 
4573 -8968.261 -8968.261 0.0 464.9948 
4574 -8969.7698 -8969.7698 0.0 465.1371 
4575 -8969.7555 -8969.7555 0.0 465.1278 
4576 -8969.7698 -8969.7698 0.0 465.1363 
4577 -8969.7699 -8969.7699 0.0 465.1369 
4578 -8969.7699 -8969.7699 0.0 465.1369 
4579 -8969.7699 -8969.7699 0.0 465.1368 
4580 -8968.2659 -8968.2659 0.0 463.4954 
4581 -8969.9967 -8969.9967 0.0 464.7227 
4582 -8969.9803 -8969.9803 0.0 464.605 
4583 -8969.9967 -8969.9967 0.0 464.7109 
4584 -8968.6403 -8968.6403 0.0 465.7798 
4585 -8970.2105 -8970.2105 0.0 465.0164 
4586 -8970.1963 -8970.1963 0.0 465.0966 
4587 -8970.2105 -8970.2105 0.0 465.0244 
4588 -8969.2233 -8969.2233 0.0 464.4966 
4589 -8970.4377 -8970.4377 0.0 464.8793 
4590 -8970.4266 -8970.4266 0.0 464.8436 
4591 -8970.438 -8970.438 0.0 464.8757 
4592 -8970.438 -8970.438 0.0 464.8762 
4593 -8970.438 -8970.438 0.0 464.8765 
4594 -8970.438 -8970.438 0.0 464.8762 
4595 -8969.4551 -8969.4551 0.0 464.4778 
4596 -8970.6521 -8970.6521 0.0 464.7706 
4597 -8970.6414 -8970.6414 0.0 464.7436 
4598 -8970.6522 -8970.6522 0.0 464.7679 
4599 -8970.6522 -8970.6522 0.0 464.769 
4600 -8970.652 -8970.652 0.0 464.7694 
4601 -8970.6522 -8970.6522 0.0 464.769 
4602 -8969.5974 -8969.5974 0.0 465.8326 
4603 -8970.8464 -8970.8464 0.0 465.0816 
4604 -8970.8343 -8970.8343 0.0 465.1595 
4605 -8970.8461 -8970.8461 0.0 465.0895 
4606 -8970.8464 -8970.8464 0.0 465.0824 
4607 -8970.8464 -8970.8464 0.0 465.0816 
4608 -8969.9674 -8969.9674 0.0 465.6413 
4609 -8971.0476 -8971.0476 0.0 465.2618 
4610 -8971.0374 -8971.0374 0.0 465.302 
4611 -8971.0477 -8971.0477 0.0 465.2657 
4612 -8971.0479 -8971.0479 0.0 465.2647 
4613 -8971.0479 -8971.0479 0.0 465.2644 
4614 -8971.0478 -8971.0478 0.0 465.2642 
4615 -8971.0479 -8971.0479 0.0 465.2644 
4616 -8970.3003 -8970.3003 0.0 465.7446 
4617 -8971.2483 -8971.2483 0.0 465.4268 
4618 -8971.2391 -8971.2391 0.0 465.4607 
4619 -8971.2483 -8971.2483 0.0 465.4302 
4620 -8971.2483 -8971.2483 0.0 465.428 
4621 -8971.2483 -8971.2483 0.0 465.4279 
4622 -8971.2483 -8971.2483 0.0 465.428 
4623 -8970.4911 -8970.4911 0.0 464.7013 
4624 -8971.4406 -8971.4406 0.0 465.2154 
4625 -8971.4322 -8971.4322 0.0 465.1661 
4626 -8971.4404 -8971.4404 0.0 465.2107 
4627 -8971.4404 -8971.4404 0.0 465.2151 
4628 -8971.4406 -8971.4406 0.0 465.2155 
4629 -8970.7427 -8970.7427 0.0 466.0562 
4630 -8971.637 -8971.637 0.0 465.4961 
4631 -8971.629 -8971.629 0.0 465.5543 
4632 -8971.6372 -8971.6372 0.0 465.5018 
4633 -8971.6372 -8971.6372 0.0 465.5008 
4634 -8971.6372 -8971.6372 0.0 465.5018 
4635 -8970.9239 -8970.9239 0.0 464.365 
4636 -8971.8227 -8971.8227 0.0 465.1603 
4637 -8971.8142 -8971.8142 0.0 465.0832 
4638 -8971.8226 -8971.8226 0.0 465.1526 
4639 -8971.8227 -8971.8227 0.0 465.1593 
4640 -8971.8227 -8971.8227 0.0 465.1603 
4641 -8971.3244 -8971.3244 0.0 466.6845 
4642 -8972.0343 -8972.0343 0.0 465.7112 
4643 -8972.0271 -8972.0271 0.0 465.8106 
4644 -8972.0341 -8972.0341 0.0 465.7211 
4645 -8972.0342 -8972.0342 0.0 465.7122 
4646 -8972.0342 -8972.0342 0.0 465.7112 
4647 -8971.5631 -8971.5631 0.0 466.9868 
4648 -8972.247 -8972.247 0.0 466.1813 
4649 -8972.24 -8972.24 0.0 466.264 
4650 -8972.2468 -8972.2468 0.0 466.1896 
4651 -8972.247 -8972.247 0.0 466.1821 
4652 -8971.6519 -8971.6519 0.0 466.4025 
4653 -8972.4439 -8972.4439 0.0 466.2703 
4654 -8971.7639 -8971.7639 0.0 465.7865 
4655 -8972.6371 -8972.6371 0.0 466.1318 
4656 -8972.0335 -8972.0335 0.0 465.7429 
4657 -8972.8383 -8972.8383 0.0 466.02 
4658 -8972.3439 -8972.3439 0.0 466.2007 
4659 -8973.0566 -8973.0566 0.0 466.1034 
4660 -8972.4877 -8972.4877 0.0 465.6327 
4661 -8973.2707 -8973.2707 0.0 465.9631 
4662 -8973.2626 -8973.2626 0.0 465.9339 
4663 -8973.2705 -8973.2705 0.0 465.9603 
4664 -8973.2707 -8973.2707 0.0 465.9629 
4665 -8972.6668 -8972.6668 0.0 466.9719 
4666 -8973.4827 -8973.4827 0.0 466.3294 
4667 -8972.8183 -8972.8183 0.0 465.3653 
4668 -8973.6951 -8973.6951 0.0 466.0399 
4669 -8973.6865 -8973.6865 0.0 465.9775 
4670 -8973.6949 -8973.6949 0.0 466.0338 
4671 -8973.6951 -8973.6951 0.0 466.0392 
4672 -8973.0547 -8973.0547 0.0 466.1751 
4673 -8973.9099 -8973.9099 0.0 466.1152 
4674 -8973.908 -8973.908 0.0 466.1089 
4675 -8973.9101 -8973.9101 0.0 466.1145 
4676 -8973.9101 -8973.9101 0.0 466.1145 
4677 -8973.9101 -8973.9101 0.0 466.1145 
4678 -8973.4164 -8973.4164 0.0 465.6707 
4679 -8974.1509 -8974.1509 0.0 465.9847 
4680 -8974.144 -8974.144 0.0 465.9582 
4681 -8974.1507 -8974.1507 0.0 465.9822 
4682 -8974.1509 -8974.1509 0.0 465.9845 
4683 -8973.2028 -8973.2028 0.0 465.8715 
4684 -8974.3414 -8974.3414 0.0 465.985 
4685 -8974.4195 -8974.4195 0.0 465.7217 
4686 -8972.0073 -8972.0073 0.0 465.2185 
4687 -8974.6883 -8974.6883 0.0 465.8754 
4688 -8974.6856 -8974.6856 0.0 465.8625 
4689 -8974.6882 -8974.6882 0.0 465.8742 
4690 -8974.6882 -8974.6882 0.0 465.8753 
4691 -8974.6883 -8974.6883 0.0 465.8754 
4692 -8974.0819 -8974.0819 0.0 465.7449 
4693 -8974.9171 -8974.9171 0.0 465.8655 
4694 -8974.6267 -8974.6267 0.0 466.7246 
4695 -8975.1878 -8975.1878 0.0 466.2487 
4696 -8974.8852 -8974.8852 0.0 465.4882 
4697 -8975.4505 -8975.4505 0.0 465.9701 
4698 -8975.4444 -8975.4444 0.0 465.926 
4699 -8975.4505 -8975.4505 0.0 465.9657 
4700 -8975.4505 -8975.4505 0.0 465.9684 
4701 -8974.9163 -8974.9163 0.0 467.1076 
4702 -8975.6717 -8975.6717 0.0 466.3986 
4703 -8975.665 -8975.665 0.0 466.4739 
4704 -8975.6719 -8975.6719 0.0 466.4061 
4705 -8975.6719 -8975.6719 0.0 466.4046 
4706 -8975.6717 -8975.6717 0.0 466.4039 
4707 -8975.6719 -8975.6719 0.0 466.4046 
4708 -8975.2594 -8975.2594 0.0 465.782 
4709 -8975.9044 -8975.9044 0.0 466.1964 
4710 -8975.8982 -8975.8982 0.0 466.1586 
4711 -8975.9044 -8975.9044 0.0 466.1926 
4712 -8975.7316 -8975.7316 0.0 465.9032 
4713 -8976.1713 -8976.1713 0.0 466.0865 
4714 -8976.1666 -8976.1666 0.0 466.0707 
4715 -8976.1712 -8976.1712 0.0 466.085 
4716 -8976.1713 -8976.1713 0.0 466.0864 
4717 -8976.1713 -8976.1713 0.0 466.0865 
4718 -8975.6774 -8975.6774 0.0 465.748 
4719 -8976.3877 -8976.3877 0.0 465.986 
4720 -8976.3808 -8976.3808 0.0 465.9655 
4721 -8976.3877 -8976.3877 0.0 465.984 
4722 -8976.3876 -8976.3876 0.0 465.985 
4723 -8976.3877 -8976.3877 0.0 465.984 
4724 -8975.903 -8975.903 0.0 466.302 
4725 -8976.5992 -8976.5992 0.0 466.1132 
4726 -8976.5925 -8976.5925 0.0 466.1348 
4727 -8976.5989 -8976.5989 0.0 466.1155 
4728 -8976.5993 -8976.5993 0.0 466.1134 
4729 -8976.5993 -8976.5993 0.0 466.1136 
4730 -8975.9233 -8975.9233 0.0 466.0925 
4731 -8976.7897 -8976.7897 0.0 466.1224 
4732 -8976.7824 -8976.7824 0.0 466.1219 
4733 -8976.79 -8976.79 0.0 466.1222 
4734 -8976.79 -8976.79 0.0 466.1223 
4735 -8976.79 -8976.79 0.0 466.1223 
4736 -8976.79 -8976.79 0.0 466.1223 
4737 -8976.7898 -8976.7898 0.0 466.1224 
4738 -8976.79 -8976.79 0.0 466.1223 
4739 -8976.4725 -8976.4725 0.0 465.8767 
4740 -8977.0237 -8977.0237 0.0 466.0348 
4741 -8977.0191 -8977.0191 0.0 466.0199 
4742 -8977.0237 -8977.0237 0.0 466.0333 
4743 -8976.621 -8976.621 0.0 467.2756 
4744 -8977.2448 -8977.2448 0.0 466.5042 
4745 -8977.2394 -8977.2394 0.0 466.5824 
4746 -8977.2446 -8977.2446 0.0 466.5122 
4747 -8977.2448 -8977.2448 0.0 466.5051 
4748 -8977.2448 -8977.2448 0.0 466.5058 
4749 -8977.2448 -8977.2448 0.0 466.5051 
4750 -8976.2961 -8976.2961 0.0 465.8595 
4751 -8977.413 -8977.413 0.0 466.3374 
4752 -8977.4024 -8977.4024 0.0 466.2923 
4753 -8977.4131 -8977.4131 0.0 466.3328 
4754 -8977.4132 -8977.4132 0.0 466.3339 
4755 -8977.4132 -8977.4132 0.0 466.3344 
4756 -8977.4132 -8977.4132 0.0 466.3347 
4757 -8977.4132 -8977.4132 0.0 466.3349 
4758 -8977.4132 -8977.4132 0.0 466.3352 
4759 -8977.4132 -8977.4132 0.0 466.3349 
4760 -8976.8444 -8976.8444 0.0 466.7878 
4761 -8977.6137 -8977.6137 0.0 466.4988 
4762 -8977.6068 -8977.6068 0.0 466.5292 
4763 -8977.6136 -8977.6136 0.0 466.5018 
4764 -8977.6138 -8977.6138 0.0 466.5 
4765 -8977.6138 -8977.6138 0.0 466.4999 
4766 -8977.6138 -8977.6138 0.0 466.5 
4767 -8976.9631 -8976.9631 0.0 466.4374 
4768 -8977.8092 -8977.8092 0.0 466.4926 
4769 -8977.8008 -8977.8008 0.0 466.4897 
4770 -8977.8092 -8977.8092 0.0 466.4923 
4771 -8977.8093 -8977.8093 0.0 466.4926 
4772 -8977.1318 -8977.1318 0.0 466.3333 
4773 -8978.0028 -8978.0028 0.0 466.4586 
4774 -8977.9947 -8977.9947 0.0 466.4492 
4775 -8978.0028 -8978.0028 0.0 466.4577 
4776 -8978.0029 -8978.0029 0.0 466.4585 
4777 -8977.4438 -8977.4438 0.0 466.568 
4778 -8978.2105 -8978.2105 0.0 466.5171 
4779 -8978.2038 -8978.2038 0.0 466.5254 
4780 -8978.2105 -8978.2105 0.0 466.518 
4781 -8978.2105 -8978.2105 0.0 466.5173 
4782 -8977.728 -8977.728 0.0 466.0463 
4783 -8978.4315 -8978.4315 0.0 466.3699 
4784 -8978.4245 -8978.4245 0.0 466.341 
4785 -8978.4314 -8978.4314 0.0 466.3671 
4786 -8978.4316 -8978.4316 0.0 466.3696 
4787 -8978.4315 -8978.4315 0.0 466.3693 
4788 -8978.4316 -8978.4316 0.0 466.3696 
4789 -8977.703 -8977.703 0.0 466.5033 
4790 -8978.6259 -8978.6259 0.0 466.4389 
4791 -8978.6175 -8978.6175 0.0 466.4503 
4792 -8978.6261 -8978.6261 0.0 466.44 
4793 -8978.6261 -8978.6261 0.0 466.4397 
4794 -8978.6261 -8978.6261 0.0 466.4396 
4795 -8978.6262 -8978.6262 0.0 466.4395 
4796 -8978.6261 -8978.6261 0.0 466.4395 
4797 -8978.6262 -8978.6262 0.0 466.4395 
4798 -8977.9812 -8977.9812 0.0 464.9601 
4799 -8978.8331 -8978.8331 0.0 465.9788 
4800 -8978.8253 -8978.8253 0.0 465.8816 
4801 -8978.8331 -8978.8331 0.0 465.9691 
4802 -8978.8333 -8978.8333 0.0 465.977 
4803 -8978.0372 -8978.0372 0.0 465.5789 
4804 -8979.034 -8979.034 0.0 465.8824 
4805 -8979.0253 -8979.0253 0.0 465.8573 
4806 -8979.0341 -8979.0341 0.0 465.88 
4807 -8979.0341 -8979.0341 0.0 465.8807 
4808 -8979.0341 -8979.0341 0.0 465.881 
4809 -8979.0341 -8979.0341 0.0 465.8807 
4810 -8978.336 -8978.336 0.0 466.4858 
4811 -8979.2499 -8979.2499 0.0 466.107 
4812 -8979.241 -8979.241 0.0 466.1503 
4813 -8979.2497 -8979.2497 0.0 466.1115 
4814 -8979.2499 -8979.2499 0.0 466.1074 
4815 -8979.2499 -8979.2499 0.0 466.1078 
4816 -8979.2499 -8979.2499 0.0 466.1074 
4817 -8978.3765 -8978.3765 0.0 465.8143 
4818 -8979.4636 -8979.4636 0.0 466.0468 
4819 -8979.4536 -8979.4536 0.0 466.0294 
4820 -8979.4638 -8979.4638 0.0 466.045 
4821 -8979.4636 -8979.4636 0.0 466.0455 
4822 -8979.4638 -8979.4638 0.0 466.045 
4823 -8978.328 -8978.328 0.0 466.164 
4824 -8979.6621 -8979.6621 0.0 466.1082 
4825 -8979.6505 -8979.6505 0.0 466.1205 
4826 -8979.6619 -8979.6619 0.0 466.1097 
4827 -8979.6621 -8979.6621 0.0 466.1084 
4828 -8979.662 -8979.662 0.0 466.1086 
4829 -8979.6621 -8979.6621 0.0 466.1084 
4830 -8978.2217 -8978.2217 0.0 465.5853 
4831 -8979.857 -8979.857 0.0 466.0082 
4832 -8979.8423 -8979.8423 0.0 465.9741 
4833 -8979.8569 -8979.8569 0.0 466.005 
4834 -8979.8572 -8979.8572 0.0 466.0072 
4835 -8978.4111 -8978.4111 0.0 464.901 
4836 -8980.0681 -8980.0681 0.0 465.7511 
4837 -8980.0525 -8980.0525 0.0 465.6744 
4838 -8980.068 -8980.068 0.0 465.7435 
4839 -8980.0681 -8980.0681 0.0 465.7496 
4840 -8980.0681 -8980.0681 0.0 465.7511 
4841 -8978.4162 -8978.4162 0.0 464.5218 
4842 -8980.2697 -8980.2697 0.0 465.4795 
4843 -8980.2523 -8980.2523 0.0 465.3924 
4844 -8980.2696 -8980.2696 0.0 465.4709 
4845 -8980.2698 -8980.2698 0.0 465.4775 
4846 -8980.2698 -8980.2698 0.0 465.4768 
4847 -8978.517 -8978.517 0.0 465.7506 
4848 -8980.4648 -8980.4648 0.0 465.573 
4849 -8980.4463 -8980.4463 0.0 465.5994 
4850 -8980.4648 -8980.4648 0.0 465.5757 
4851 -8980.4649 -8980.4649 0.0 465.5744 
4852 -8980.4649 -8980.4649 0.0 465.5742 
4853 -8980.4649 -8980.4649 0.0 465.5744 
4854 -8978.5993 -8978.5993 0.0 466.6255 
4855 -8980.6526 -8980.6526 0.0 465.8491 
4856 -8980.6335 -8980.6335 0.0 465.9355 
4857 -8980.6525 -8980.6525 0.0 465.8579 
4858 -8980.6526 -8980.6526 0.0 465.8513 
4859 -8978.6146 -8978.6146 0.0 465.5581 
4860 -8980.8385 -8980.8385 0.0 465.8187 
4861 -8980.8187 -8980.8187 0.0 465.802 
4862 -8980.8384 -8980.8384 0.0 465.8171 
4863 -8980.8386 -8980.8386 0.0 465.8181 
4864 -8980.8386 -8980.8386 0.0 465.8182 
4865 -8980.8386 -8980.8386 0.0 465.8181 
4866 -8979.1806 -8979.1806 0.0 465.0182 
4867 -8981.05 -8981.05 0.0 465.6505 
4868 -8981.0321 -8981.0321 0.0 465.5961 
